#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
09CEB04STA	09CEB04STA_1	175359	175817	essA	1-459/459	===============	0/0	100.00	99.78	vfdb2	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	175789	176031	esaB	1-243/243	===============	0/0	100.00	100.00	vfdb2	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	176044	177378	essB	1-1335/1335	===============	0/0	100.00	99.92	vfdb2	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	177400	181839	essC	1-4440/4440	===============	0/0	100.00	98.72	vfdb2	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	181869	182261	esaC	1-393/393	===============	0/0	100.00	98.73	vfdb2	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	182277	182591	esxB	1-315/315	===============	0/0	100.00	99.36	vfdb2	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	214004	216076	geh	1-2073/2073	===============	0/0	100.00	99.66	vfdb2	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	689258	690783	vWbp	1-1527/1527	========/======	1/1	99.93	99.94	vfdb2	YP_001331791	(vWbp) secreted von Willebrand factor-binding protein precursor [vWbp (VF0420)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	851053	851382	sspC	1-330/330	===============	0/0	100.00	99.70	vfdb2	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	851420	852601	sspB	1-1182/1182	===============	0/0	100.00	99.07	vfdb2	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	852683	853693	sspA	1-984/984	========/======	1/27	100.00	96.44	vfdb2	NP_645749	(sspA) serine protease; V8 protease; glutamyl endopeptidase [V8 protease (VF0023)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	935494	937431	isdB	1-1938/1938	===============	0/0	100.00	100.00	vfdb2	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	937635	938687	isdA	1-1053/1053	===============	0/0	100.00	100.00	vfdb2	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	938896	939579	isdC	1-684/684	===============	0/0	100.00	100.00	vfdb2	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	939579	940655	isdD	1-1077/1077	===============	0/0	100.00	99.81	vfdb2	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	940652	941530	isdE	1-879/879	===============	0/0	100.00	100.00	vfdb2	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	941543	942507	isdF	1-966/966	========/======	1/1	99.90	99.59	vfdb2	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	942569	943303	srtB	1-735/735	===============	0/0	100.00	99.59	vfdb2	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	943322	943645	isdG	1-324/324	===============	0/0	100.00	100.00	vfdb2	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	969680	970639	hly/hla	1-960/960	===============	0/0	100.00	99.48	vfdb2	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	1347479	1348939	ebp	1-1461/1461	===============	0/0	100.00	98.02	vfdb2	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	1753021	1753989	lukF-PV	1-969/978	========/======	2/2	98.98	81.86	vfdb2	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	1918063	1919817	map	1-1755/1755	===============	0/0	100.00	99.60	vfdb2	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]
09CEB04STA	09CEB04STA_1	1921578	1921928	scn	1-351/351	===============	0/0	100.00	99.72	vfdb2	YP_001332910	(scn) complement inhibitor SCIN [SCIN (VF0425)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	1922611	1923060	chp	1-450/450	===============	0/0	100.00	99.56	vfdb2	YP_001332911	(chp) chemotaxis-inhibiting protein CHIPS [CHIPS (VF0424)] [Staphylococcus aureus subsp. aureus str. Newman]
09CEB04STA	09CEB04STA_1	1924140	1924631	sak	1-492/492	===============	0/0	100.00	99.59	vfdb2	NP_646702	(sak) Staphylokinase precursor [Staphylokinase (VF0021)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	1979957	1980091	hld	1-135/135	===============	0/0	100.00	99.26	vfdb2	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2158469	2160883	hysA	1-2418/2448	========/======	5/9	98.53	90.58	vfdb2	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2360678	2361988	sbi	1-1314/1314	========/======	1/3	99.77	97.87	vfdb2	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2362524	2363453	hlgA	1-930/930	===============	0/0	100.00	99.46	vfdb2	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2364021	2364968	hlgC	1-948/948	===============	0/0	100.00	99.47	vfdb2	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2364970	2365947	hlgB	1-978/978	===============	0/0	100.00	99.90	vfdb2	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2449397	2452411	fnbA	1-3048/3048	========/======	12/49	98.65	86.58	vfdb2	NP_647238	(fnbA) fibronectin-binding protein A [FnBPs (VF0010)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2600267	2601796	aur	1-1530/1530	===============	0/0	100.00	99.61	vfdb2	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2642043	2642603	icaR	1-561/561	===============	0/0	100.00	100.00	vfdb2	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2642767	2644005	icaA	1-1239/1239	===============	0/0	100.00	99.92	vfdb2	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2643969	2644274	icaD	1-306/306	===============	0/0	100.00	100.00	vfdb2	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2644271	2645143	icaB	1-873/873	===============	0/0	100.00	100.00	vfdb2	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2645130	2646182	icaC	1-1053/1053	===============	0/0	100.00	100.00	vfdb2	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2646629	2648674	lip	1-2046/2046	===============	0/0	100.00	100.00	vfdb2	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2719952	2722270	adsA	1-2319/2319	===============	0/0	100.00	96.72	vfdb2	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]
09CEB04STA	09CEB04STA_1	2762375	2763805	spa	1-1479/1479	========/======	1/48	96.75	94.79	vfdb2	NP_644899	(spa) Immunoglobulin G binding protein A precursor [SpA (VF0017)] [Staphylococcus aureus subsp. aureus MW2]
