#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
07CEB93STA	07CEB93STA_1	239040	240374	essB	1-1335/1335	===============	0/0	100.00	98.35	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	240396	244835	essC	1-4440/4440	===============	0/0	100.00	98.87	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	244865	245257	esaC	1-393/393	===============	0/0	100.00	98.22	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	245273	245587	esxB	1-315/315	===============	0/0	100.00	99.36	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	279610	281682	geh	1-2073/2073	===============	0/0	100.00	98.65	vfdb	NP_645114	(geh) glycerol ester hydrolase [Lipase (VF0012)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	930137	930466	sspC	1-330/330	===============	0/0	100.00	100.00	vfdb	NP_645747	(sspC) Staphostatin B [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	930504	931685	sspB	1-1182/1182	===============	0/0	100.00	100.00	vfdb	NP_645748	(sspB) staphopain cysteine proteinase SspB [Staphopain (VF0006)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1014877	1016802	isdB	1-1938/1938	========/======	2/12	99.38	98.86	vfdb	YP_001332074	(isdB) iron-regulated surface determinant protein B haemoglobin receptor [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB93STA	07CEB93STA_1	1017005	1018057	isdA	1-1053/1053	===============	0/0	100.00	99.81	vfdb	YP_001332075	(isdA) iron-regulated surface determinant protein A [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB93STA	07CEB93STA_1	1018266	1018949	isdC	1-684/684	===============	0/0	100.00	99.71	vfdb	YP_001332076	(isdC) iron-regulated surface determinant protein C [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB93STA	07CEB93STA_1	1018949	1020025	isdD	1-1077/1077	===============	0/0	100.00	99.81	vfdb	NP_645831	(isdD) iron-regulated surface determinant protein D [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1020022	1020900	isdE	1-879/879	===============	0/0	100.00	99.43	vfdb	YP_001332078	(isdE) iron-regulated surface determinant protein E [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB93STA	07CEB93STA_1	1020913	1021878	isdF	1-966/966	===============	0/0	100.00	99.28	vfdb	NP_645833	(isdF) iron-regulated surface determinant protein F ATP-binding-cassette-type transmembrane transporter [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1021940	1022674	srtB	1-735/735	===============	0/0	100.00	99.86	vfdb	NP_645834	(srtB) NPQTN specific sortase B [Isd (VF0015)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1022693	1023016	isdG	1-324/324	===============	0/0	100.00	99.38	vfdb	YP_001332081	(isdG) iron-regulated surface determinant protein G [Isd (VF0015)] [Staphylococcus aureus subsp. aureus str. Newman]
07CEB93STA	07CEB93STA_1	1049166	1050125	hly/hla	1-960/960	===============	0/0	100.00	99.69	vfdb	NP_645861	(hly/hla) Alpha-Hemolysin precursor [<alpha>-hemolysin (VF0001)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1432968	1434428	ebp	1-1461/1461	===============	0/0	100.00	97.95	vfdb	NP_646186	(ebp) cell surface elastin binding protein [EbpS (VF0008)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1786836	1787804	lukF-PV	1-969/978	========/======	2/2	98.98	81.96	vfdb	NP_646195	(lukF-PV) Panton-Valentine leukocidin chain F precursor [PVL (VF0018)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	1954856	1956605	map	1-1755/1755	========/======	4/9	99.60	91.35	vfdb	CAB94853	(map) extracellular proteins Map [Eap/Map (VF0016)] [Staphylococcus aureus str. Newman D2C (ATCC 25904)]
07CEB93STA	07CEB93STA_1	1956994	1957986	hlb	1-993/993	===============	0/0	100.00	98.69	vfdb	YP_186826	(hlb) beta-hemolysin [<beta>-hemolysin (VF0002)] [Staphylococcus aureus subsp. aureus COL]
07CEB93STA	07CEB93STA_1	1973091	1973225	hld	1-135/135	===============	0/0	100.00	99.26	vfdb	NP_646776	(hld) delta-hemolysin [<delta>-hemolysin (VF0007)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2151838	2154288	hysA	1-2448/2448	========/======	7/9	99.88	92.95	vfdb	NP_646946	(hysA) hyaluronate lyase precursor [Hyaluronate lyase (VF0013)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2352138	2353451	sbi	1-1314/1314	========/======	2/2	99.92	94.91	vfdb	NP_647158	(sbi) IgG-binding protein SBI [Sbi (VF0423)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2353987	2354916	hlgA	1-930/930	===============	0/0	100.00	99.89	vfdb	NP_647159	(hlgA) gamma-hemolysin chain II precursor [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2355483	2356430	hlgC	1-948/948	===============	0/0	100.00	94.83	vfdb	NP_647160	(hlgC) gamma-hemolysin component C [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2356432	2357409	hlgB	1-978/978	===============	0/0	100.00	99.90	vfdb	NP_647161	(hlgB) gamma-hemolysin component B [<gamma>-hemolysin (VF0011)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2587306	2588835	aur	1-1530/1530	===============	0/0	100.00	99.54	vfdb	NP_647375	(aur) zinc metalloproteinase aureolysin [Aureolysin (VF0024)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2629080	2629640	icaR	1-561/561	===============	0/0	100.00	100.00	vfdb	NP_647402	(icaR) ica operon transcriptional regulator IcaR [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2629804	2631042	icaA	1-1239/1239	===============	0/0	100.00	99.92	vfdb	NP_647403	(icaA) N-acetylglucosaminyltransferase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2631006	2631315	icaD	1-306/306	========/======	1/4	100.00	96.13	vfdb	NP_647404	(icaD) intercellular adhesion protein D involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2631312	2632184	icaB	1-873/873	===============	0/0	100.00	99.77	vfdb	NP_647405	(icaB) N-deacetylase involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2632171	2633223	icaC	1-1053/1053	===============	0/0	100.00	99.24	vfdb	NP_647406	(icaC) intercellular adhesion protein C involved in polysaccharide intercellular adhesin(PIA) synthesis [Intercellular adhesion proteins (VF0014)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2633670	2635715	lip	1-2046/2046	===============	0/0	100.00	99.17	vfdb	NP_647407	(lip) triacylglycerol lipase precursor [Lipase (CVF091)] [Staphylococcus aureus subsp. aureus MW2]
07CEB93STA	07CEB93STA_1	2705214	2707532	adsA	1-2319/2319	===============	0/0	100.00	96.85	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]
