#FILE	SEQUENCE	START	END	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT
11CEB275STA	11CEB275STA_8	2374902	2375216	esxB	1-315/315	===============	0/0	100.00	99.05	vfdb	NP_645082	(esxB) type VII secretion system protein secreted protein EsxB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2375232	2375624	esaC	1-393/393	===============	0/0	100.00	97.96	vfdb	NP_645081	(esaC) type VII secretion system protein secreted protein EsxC [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2375654	2380093	essC	1-4440/4440	===============	0/0	100.00	98.76	vfdb	NP_645079	(essC) type VII secretion system protein EssC FtsK/SpoIIIE family ATPase [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2380115	2381449	essB	1-1335/1335	===============	0/0	100.00	99.33	vfdb	NP_645078	(essB) type VII secretion system protein EssB monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2381462	2381704	esaB	1-243/243	===============	0/0	100.00	100.00	vfdb	NP_645076	(esaB) type VII secretion system protein EsaB [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2381676	2382134	essA	1-459/459	===============	0/0	100.00	100.00	vfdb	NP_645075	(essA) type VII secretion system protein EssA monotopic membrane protein [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2382134	2385163	esaA	1-3030/3030	===============	0/0	100.00	99.14	vfdb	NP_645074	(esaA) type VII secretion system protein EsaA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2385246	2385539	esxA	1-294/294	===============	0/0	100.00	99.66	vfdb	NP_645073	(esxA) type VII secretion system protein secreted protein EsxA [Type VII secretion system (VF0403)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2524294	2525439	cap8P	1-1146/1146	===============	0/0	100.00	99.30	vfdb	NP_644954	(cap8P) capsular polysaccharide synthesis enzyme Cap8P [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2525516	2526778	cap8O	1-1263/1263	===============	0/0	100.00	99.37	vfdb	NP_644953	(cap8O) capsular polysaccharide synthesis enzyme Cap8O [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2526832	2527719	cap8N	1-888/888	===============	0/0	100.00	97.86	vfdb	NP_644952	(cap8N) capsular polysaccharide synthesis enzyme Cap8N [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2527719	2528276	cap8M	1-558/558	===============	0/0	100.00	99.10	vfdb	NP_644951	(cap8M) capsular polysaccharide synthesis enzyme Cap8M [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2528287	2529492	cap8L	1-1206/1206	===============	0/0	100.00	98.51	vfdb	NP_644950	(cap8L) capsular polysaccharide synthesis enzyme Cap8L [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2529526	2530764	cap8K	1-1239/1239	===============	0/0	100.00	98.95	vfdb	NP_644949	(cap8K) capsular polysaccharide synthesis enzyme Cap8K [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2530773	2531330	cap8J	1-558/558	===============	0/0	100.00	98.92	vfdb	NP_644948	(cap8J) capsular polysaccharide synthesis enzyme Cap8J [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2531327	2532721	cap8I	1-1395/1395	===============	0/0	100.00	98.92	vfdb	NP_644947	(cap8I) capsular polysaccharide synthesis enzyme Cap8I [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2532714	2533793	cap8H	1-1080/1080	===============	0/0	100.00	99.26	vfdb	NP_644946	(cap8H) capsular polysaccharide synthesis enzyme Cap8H [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2533796	2534920	cap8G	1-1125/1125	===============	0/0	100.00	98.93	vfdb	NP_644945	(cap8G) capsular polysaccharide synthesis enzyme Cap8G [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2534924	2536033	cap8F	1-1110/1110	===============	0/0	100.00	98.02	vfdb	NP_644944	(cap8F) capsular polysaccharide synthesis enzyme Cap8F [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2536046	2537074	cap8E	1-1029/1029	===============	0/0	100.00	98.83	vfdb	NP_644943	(cap8E) capsular polysaccharide synthesis enzyme Cap8E [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2537064	2538887	cap8D	1-1824/1824	===============	0/0	100.00	99.18	vfdb	NP_644942	(cap8D) capsular polysaccharide synthesis enzyme Cap8D [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2538907	2539671	cap8C	1-765/765	===============	0/0	100.00	98.69	vfdb	NP_644941	(cap8C) capsular polysaccharide synthesis enzyme Cap8C [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2539674	2540360	cap8B	1-687/687	===============	0/0	100.00	96.22	vfdb	NP_644940	(cap8B) capsular polysaccharide synthesis enzyme Cap8B [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2540528	2541044	cap8A	1-516/516	========/======	1/1	100.00	98.84	vfdb	NP_644939	(cap8A) capsular polysaccharide synthesis enzyme  [Capsule (VF0003)] [Staphylococcus aureus subsp. aureus MW2]
11CEB275STA	11CEB275STA_8	2621416	2623734	adsA	1-2319/2319	===============	0/0	100.00	96.98	vfdb	NP_644838	(adsA) Adenosine synthase A [AdsA (VF0422)] [Staphylococcus aureus subsp. aureus MW2]
